repeat,fold,test_object,model,P3_Core,N_liq_logMAE,N_liq_logMAE_liq,Traj_RMSE,Traj_RMSE_continuation,Traj_RMSE_continuation_balanced,Traj_RMSE_continuation_worst,Traj_RMSE_worst,AUROC,AUPRC,Brier,ECE,Coverage_90,Calibration_Error,Traj_CRPS,Onset_EarlyWarning_Rate,Physics_Violation_Rate,CRR_RMSE,N_CRR_test,N_CRR_objects
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",DPI-Flow,304.9873865411264,0.3526798486709595,0.3526798486709595,0.07906779109925038,0.0645639088796384,0.11292660050094128,0.16348952054977417,0.14990077912807465,0.9473684210526315,0.9994399628029694,0.010488707572221756,0.010970547795295715,0.8422999382019043,0.059078661600748705,0.026820294362053614,0.08421052631578947,0.010416666666666666,0.21482591331005096,96,1
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",DPI-EVT,260.1587271678137,0.27857136726379395,0.27857136726379395,0.11578929366743788,0.09192452280820944,0.12099011242389679,0.15102766454219818,0.13990631699562073,0.8842105263157894,0.9987260483464404,0.03559842333197594,0.05868445460995038,0.9998318552970886,0.11263169050216675,0.06190474006706161,0.4631578947368421,0.0,0.1506470888853073,96,1
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",EVT-NeuralSSM,336.7845320738968,0.26765677332878113,0.26765677332878113,0.082192053315182,0.06952625669273278,0.12299687042832375,0.17893096804618835,0.16433756053447723,0.9368421052631579,0.9993242890030851,0.010453622788190842,0.009680612633625667,0.8123739361763,0.08502575556437175,0.027462720799453937,0.5789473684210527,0.0,0.19473516941070557,96,1
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",PINN,100.0,1.0404905080795288,1.0404905080795288,0.1389137227651905,0.14175459386388684,0.16692925989627838,0.1928524225950241,0.1817464977502823,0.09473684210526316,0.976654790593819,0.13422822952270508,0.20844288108249506,0.8172494769096375,0.07437794208526612,0.06770513768333919,0.21052631578947367,0.0,,0,0
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",Transformer,222.66791240208076,0.8669604063034058,0.8669604063034058,0.02240312823316389,0.024093850190947598,0.08169427048414946,0.14532573521137238,0.13276167213916779,0.968421052631579,0.9996675654702265,0.010861329734325409,0.02000240609049797,0.9914256930351257,0.1080363114674886,0.01496037360547336,0.5578947368421052,0.0,,0,0
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",Neural Spline Flow,224.1023172174353,0.9404944181442261,0.9404944181442261,0.10454953928180737,0.08080597141370387,0.0567170325666666,0.08122555911540985,0.1050654873251915,0.9789473684210527,0.9997795475530933,0.015139642171561718,0.05454384659727414,0.6447545289993286,0.2533736705780029,0.05786759418601878,0.5368421052631579,0.9270833333333334,,0,0
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",GRU,170.07196289487442,0.973903238773346,0.973903238773346,0.04294722868830913,0.03656736724349923,0.11457383446395397,0.19983206689357758,0.18516302108764648,0.5368421052631579,0.993592429506758,0.019334936514496803,0.0914606973528862,0.9729321002960205,0.08360234101613362,0.022058849781593396,0.6526315789473685,0.34375,,0,0
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",TCN,116.94242789926119,1.0972050428390503,1.0972050428390503,0.05620673282198626,0.06027787194098776,0.12584472820162773,0.195055291056633,0.18000343441963196,0.3368421052631579,0.9888635271387801,0.08346733450889587,0.13486479533215365,0.9596502780914307,0.06835910876592,0.026360254696966456,0.14736842105263157,0.10416666666666667,,0,0
0,11,"Облако разжижения · Потенциал разжижения/852-23 3-й Хорошевский пр-д, вл. 5 (ВГК-5)- plaxis (96)",CatBoost,,0.20655907690525055,0.20655907690525055,,,,,,0.9473684210526315,0.9994399628029693,0.010371203534305096,0.009760081768035889,,,,0.6421052631578947,,,0,0
0,12,Облако разжижения · Штормовое разжижение/196-24 ул. Б. Татарская,DPI-Flow,295.00171377319384,0.30174747109413147,0.5514695644378662,0.16672095082804764,0.1286035581836779,0.16100510209798813,0.23054325580596924,0.21489091217517853,0.9875862068965517,0.9918330308529943,0.040750522166490555,0.08315333599845567,0.9345048069953918,0.037433445453643764,0.08779947659807828,0.5172413793103449,0.0,,0,0
